#schema: NinjaDataExport/v2.3, volumetric=True
timestamp,instrument,period,open,high,low,close,volume,ema20,ema50,ema200,rsi14,atr14,vwap,vwap_upper1,vwap_upper2,vwap_upper3,vwap_lower1,vwap_lower2,vwap_lower3,vol_ask,vol_bid,vol_delta,session_date
2026-02-05T18:11:00.000,YM,Volumetric_1,48869,48873,48855,48855,30,48876.8942579761,48879.7847073575,48881.4197728133,0,25.9090909090909,48877.7692307692,48891.1630801421,48864.3753813964,48904.556929515,48850.9815320235,48917.9507788878,48837.5876826506,15,15,0,2026-02-06
2026-02-05T18:12:00.000,YM,Volumetric_1,48855,48864,48847,48862,84,48875.4757572165,48879.0872678532,48881.226541243,0,25.1666666666667,48875.1323741007,48889.6495345164,48860.6152136851,48904.166694932,48846.0980532694,48918.6838553477,48831.5808928538,52,32,20,2026-02-06
2026-02-05T18:13:00.000,YM,Volumetric_1,48867,48875,48864,48870,48,48874.9542565292,48878.730904408,48881.114834365,0,24.2307692307692,48874.7510094213,48888.8805260228,48860.6214928197,48903.0100426244,48846.4919762181,48917.139559226,48832.3624596166,27,21,6,2026-02-06
2026-02-05T18:14:00.000,YM,Volumetric_1,48871,48876,48866,48868,26,48874.2919463836,48878.3100846273,48880.9843385007,43.2692307692308,23.2142857142857,48874.655396619,48888.5621863986,48860.7486068393,48902.4689761783,48846.8418170597,48916.375765958,48832.93502728,11,15,-4,2026-02-06
2026-02-05T18:15:00.000,YM,Volumetric_1,48870,48879,48865,48875,28,48874.3593800613,48878.180277387,48880.924792844,47.1034482758621,22.5561224489796,48874.5244667503,48888.2242767784,48860.8246567222,48901.9240868065,48847.1248466942,48915.6238968345,48833.4250366661,22,6,16,2026-02-06
2026-02-05T18:16:00.000,YM,Volumetric_1,48876,48881,48874,48879,47,48874.801343865,48878.2124233718,48880.9056406764,49.2156463277987,21.444970845481,48874.7606635071,48888.1135859467,48861.4077410675,48901.4665083863,48848.054818628,48914.8194308258,48834.7018961884,17,30,-13,2026-02-06
2026-02-05T18:17:00.000,YM,Volumetric_1,48877,48877,48868,48868,25,48874.1535968302,48877.8119361808,48880.7772263413,44.0110571566711,20.6989014993753,48874.6823935558,48887.855330949,48861.5094561626,48901.0282683422,48848.3365187694,48914.2012057354,48835.1635813762,12,13,-1,2026-02-06
2026-02-05T18:18:00.000,YM,Volumetric_1,48862,48864,48847,48850,47,48871.853254275,48876.7212720168,48880.4709852832,37.0976227764216,20.7204085351342,48873.576419214,48887.297743181,48859.855095247,48901.0190671479,48846.13377128,48914.7403911149,48832.412447313,19,28,-9,2026-02-06
2026-02-05T18:19:00.000,YM,Volumetric_1,48847,48853,48840,48849,82,48869.6767538678,48875.6341633103,48880.157841151,36.7522184429855,20.1689507826246,48871.3967935872,48886.4548933339,48856.3386938405,48901.5129930806,48841.2805940938,48916.5710928273,48826.2224943471,39,43,-4,2026-02-06
2026-02-05T18:20:00.000,YM,Volumetric_1,48852,48853,48838,48838,27,48866.6599201661,48874.1583137687,48879.7383601445,33.1012849442074,19.7997400124371,48870.7726829268,48886.123348973,48855.4220168807,48901.4740150191,48840.0713508345,48916.8246810653,48824.7206847884,9,18,-9,2026-02-06
2026-02-05T18:21:00.000,YM,Volumetric_1,48839,48839,48824,48835,74,48863.6446896741,48872.6226936209,48879.2932023321,32.1628836546677,19.4569014401202,48868.0937215651,48885.9744130934,48850.2130300367,48903.8551046217,48832.3323385084,48921.73579615,48814.4516469801,33,41,-8,2026-02-06
2026-02-05T18:22:00.000,YM,Volumetric_1,48837,48838,48830,48832,47,48860.6309097052,48871.0296468123,48878.8226232045,31.2100376462275,18.6385513372545,48866.7260034904,48885.449395977,48848.0026110038,48904.1727884635,48829.2792185173,48922.8961809501,48810.5558260307,25,22,3,2026-02-06
2026-02-05T18:23:00.000,YM,Volumetric_1,48834,48834,48815,48815,42,48856.2851087809,48868.8324057608,48878.1875722273,26.431435817301,18.6643690988791,48865.2845117845,48885.1758806505,48845.3931429185,48905.0672495164,48825.5017740526,48924.9586183824,48805.6104051866,23,19,4,2026-02-06
2026-02-05T18:24:00.000,YM,Volumetric_1,48818,48819,48809,48811,36,48851.9722412779,48866.56446828,48877.5190391703,25.4442652022628,18.0454855918163,48863.7475490196,48885.2466563804,48842.2484416588,48906.7457637413,48820.7493342979,48928.2448711021,48799.2502269371,15,21,-6,2026-02-06
2026-02-05T18:25:00.000,YM,Volumetric_1,48813,48830,48813,48821,74,48849.0225040134,48864.7776263867,48876.9566606711,32.256131982988,18.1136651924009,48861.4183359014,48884.3753175603,48838.4613542424,48907.3322992193,48815.5043725835,48930.2892808782,48792.5473909246,40,34,6,2026-02-06
2026-02-05T18:26:00.000,YM,Volumetric_1,48824,48834,48824,48834,30,48847.5917893454,48863.570660646,48876.5292312117,39.9387225983237,17.7484033929437,48860.7070783133,48883.8839944357,48837.5301621908,48907.0609105581,48814.3532460684,48930.2378266806,48791.1763299459,12,18,-6,2026-02-06
2026-02-05T18:27:00.000,YM,Volumetric_1,48833,48833,48827,48827,24,48845.6306665506,48862.1365170913,48876.0364030404,37.4743243912739,16.9806602934477,48860.1686390533,48883.4871433868,48836.8501347198,48906.8056477202,48813.5316303863,48930.1241520537,48790.2131260528,16,8,8,2026-02-06
2026-02-05T18:28:00.000,YM,Volumetric_1,48828,48842,48827,48831,48,48844.2372697363,48860.9154772053,48875.5882796271,39.7616927433003,16.8391845582014,48859.2814285714,48882.6873676736,48835.8754894693,48906.0933067758,48812.4695503671,48929.4992458779,48789.0636112649,24,24,0,2026-02-06
2026-02-05T18:29:00.000,YM,Volumetric_1,48835,48848,48833,48848,48,48844.5956249995,48860.4089879032,48875.3137693821,48.4012333325393,16.8506713754728,48858.6491712707,48881.9316343445,48835.366708197,48905.2140974182,48812.0842451233,48928.4965604919,48788.8017820495,27,21,6,2026-02-06
2026-02-05T18:30:00.000,YM,Volumetric_1,48845,48856,48845,48855,26,48845.5865178567,48860.1968707305,48875.1116423235,51.4866442274078,16.4327662772247,48858.5318860244,48881.6277417373,48835.4360303115,48904.7235974502,48812.3401745986,48927.8194531631,48789.2443188858,16,10,6,2026-02-06
2026-02-05T18:31:00.000,YM,Volumetric_1,48857,48863,48851,48860,54,48846.9592304418,48860.1891503097,48874.9612777233,53.6199896322151,16.1161401145658,48858.5215968586,48881.2114200093,48835.831773708,48903.9012431599,48813.1419505574,48926.5910663105,48790.4521274067,31,23,8,2026-02-06
2026-02-05T18:32:00.000,YM,Volumetric_1,48860,48862,48851,48859,18,48848.1059703997,48860.1425169642,48874.8024590395,53.116897828278,15.750701534954,48858.5148771022,48881.0743024562,48835.9554517482,48903.6337278102,48813.3960263942,48926.1931531642,48790.8366010402,11,7,4,2026-02-06
2026-02-05T18:33:00.000,YM,Volumetric_1,48859,48861,48852,48856,37,48848.8577827426,48859.9800653186,48874.6153698948,51.5541458742722,15.2685085681715,48858.4712571068,48880.770157711,48836.1723565025,48903.0690583153,48813.8734558983,48925.3679589195,48791.574555294,14,23,-9,2026-02-06
2026-02-05T18:34:00.000,YM,Volumetric_1,48848,48850,48844,48845,37,48848.4903748623,48859.3926117767,48874.3206895974,46.1882197999801,15.035043670445,48858.1969135803,48880.3139179748,48836.0799091857,48902.4309223693,48813.9629047912,48924.5479267638,48791.8459003967,11,26,-15,2026-02-06
2026-02-05T18:35:00.000,YM,Volumetric_1,48845,48845,48834,48835,41,48847.2055772564,48858.4360387658,48873.9294389546,41.9168986170176,14.7468262654132,48857.7555689344,48879.7799219617,48835.731215907,48901.8042749891,48813.7068628797,48923.8286280164,48791.6825098523,24,17,7,2026-02-06
2026-02-05T18:36:00.000,YM,Volumetric_1,48836,48843,48825,48828,47,48845.3764746605,48857.2424686181,48873.4724296118,39.18518227749,14.9791958178837,48857.1048009368,48879.1892964812,48835.0203053923,48901.2737920256,48812.9358098479,48923.3582875701,48790.8513143035,19,28,-9,2026-02-06
2026-02-05T18:37:00.000,YM,Volumetric_1,48825,48825,48816,48823,22,48843.2453818357,48855.8996267115,48872.9702163818,37.3145791600539,14.7663961166063,48856.6427745665,48878.9633655394,48834.3221835936,48901.2839565123,48812.0015926207,48923.6045474852,48789.6810016478,13,9,4,2026-02-06
2026-02-05T18:38:00.000,YM,Volumetric_1,48823,48826,48811,48812,20,48840.2696311847,48854.1780727228,48872.3635475621,33.5230792469544,14.7830821082773,48856.2257142857,48878.7598520115,48833.6915765599,48901.2939897374,48811.1574388341,48923.8281274632,48788.6233011082,5,15,-10,2026-02-06
2026-02-05T18:39:00.000,YM,Volumetric_1,48813,48819,48805,48810,30,48837.3868091671,48852.4455992827,48871.7430147505,32.8691319763604,14.7271476719717,48855.5033707865,48878.5242581614,48832.4824834116,48901.5451455363,48809.4615960368,48924.5660329111,48786.4407086619,10,20,-10,2026-02-06
2026-02-05T18:40:00.000,YM,Volumetric_1,48811,48825,48808,48820,28,48835.7309225798,48851.1732228403,48871.2281588824,39.2502663974949,14.8894942668309,48854.9430309735,48878.2254578076,48831.6606041393,48901.5078846417,48808.3781773052,48924.7903114758,48785.0957504711,11,17,-6,2026-02-06
2026-02-05T18:41:00.000,YM,Volumetric_1,48815,48827,48811,48825,40,48834.7089299531,48850.1468219446,48870.7681772019,42.2082526024548,14.9688161049144,48854.1796536797,48877.782339608,48830.5769677513,48901.3850255363,48806.974281823,48924.9877114647,48783.3715958946,25,15,10,2026-02-06
2026-02-05T18:42:00.000,YM,Volumetric_1,48825,48825,48812,48814,41,48832.73665091,48848.7292995154,48870.2033197174,37.8426817957597,14.8281863831348,48853.3631551085,48877.3492200194,48829.3770901976,48901.3352849303,48805.3910252867,48925.3213498412,48781.4049603759,16,25,-9,2026-02-06
2026-02-05T18:43:00.000,YM,Volumetric_1,48815,48822,48809,48810,24,48830.5712555852,48847.2105034559,48869.6042817102,36.3695761532698,14.6976016414823,48852.8776790382,48877.1031982185,48828.6521598579,48901.3287173988,48804.4266406776,48925.5542365791,48780.2011214973,11,13,-2,2026-02-06
2026-02-05T18:44:00.000,YM,Volumetric_1,48813,48819,48812,48817,36,48829.2787550533,48846.0257778302,48869.0808560216,40.7186128895002,14.2906300956622,48852.1939456131,48876.7077567246,48827.6801345017,48901.221567836,48803.1663233902,48925.7353789475,48778.6525122788,15,21,-6,2026-02-06
2026-02-05T18:45:00.000,YM,Volumetric_1,48818,48828,48814,48820,31,48828.3950640958,48845.0051590918,48868.592489295,42.5314808131998,14.2698708031149,48851.7095959596,48876.3355648927,48827.0836270265,48900.9615338258,48802.4576580934,48925.5875027589,48777.8316891603,19,12,7,2026-02-06
2026-02-05T18:46:00.000,YM,Volumetric_1,48813,48822,48804,48807,47,48826.3574389439,48843.514760696,48867.979628705,37.2198358118222,14.5363086028924,48850.8145041934,48875.8493419162,48825.7796664706,48900.8841796389,48800.7448287478,48925.9190173617,48775.7099910251,16,31,-15,2026-02-06
2026-02-05T18:47:00.000,YM,Volumetric_1,48803,48811,48797,48811,82,48824.8948257111,48842.2396720413,48867.4126672253,39.7146138231979,14.4980008455429,48848.9772403983,48875.1710232047,48822.7834575919,48901.3648060111,48796.5896747855,48927.5585888175,48770.3958919791,38,44,-6,2026-02-06
2026-02-05T18:48:00.000,YM,Volumetric_1,48805,48809,48801,48809,41,48823.3810327862,48840.9361554906,48866.8314466559,38.8826208120221,14.1767150708613,48848.1348837209,48874.7739427877,48821.4958246542,48901.4130018545,48794.8567655874,48928.0520609212,48768.2177065206,13,28,-15,2026-02-06
2026-02-05T18:49:00.000,YM,Volumetric_1,48807,48812,48791,48809,114,48822.0114106161,48839.6837572361,48866.2560093758,38.8826208120221,14.6640925657998,48845.707155477,48873.7618315329,48817.6524794211,48901.8165075888,48789.5978033652,48929.8711836448,48761.5431273093,48,66,-18,2026-02-06
2026-02-05T18:50:00.000,YM,Volumetric_1,48810,48818,48805,48808,75,48820.6769905574,48838.4412569523,48865.6763475909,38.4159397612323,14.5452288110998,48844.6579734929,48872.8588688024,48816.4570781835,48901.0597641118,48788.2561828741,48929.2606594213,48760.0552875646,36,39,-3,2026-02-06
2026-02-05T18:51:00.000,YM,Volumetric_1,48805,48810,48796,48808,45,48819.4696581234,48837.2474821699,48865.1024535851,38.4159397612323,14.5062838960212,48843.8766778523,48872.3796781117,48815.373677593,48900.8826783711,48786.8706773336,48929.3856786305,48758.3676770742,26,19,7,2026-02-06
2026-02-05T18:52:00.000,YM,Volumetric_1,48809,48814,48806,48811,20,48818.6630240164,48836.2181691436,48864.5641207136,40.8845703653372,14.0415493320197,48843.5931780366,48872.1463530091,48815.0400030641,48900.6995279817,48786.4868280915,48929.2527029542,48757.933653119,10,10,0,2026-02-06
2026-02-05T18:53:00.000,YM,Volumetric_1,48812,48812,48779,48786,115,48815.5522598244,48834.2488291772,48863.7823881692,30.0678866328895,15.3957243797326,48841.3100436681,48871.1545051092,48811.4655822271,48900.9989665502,48781.621120786,48930.8434279912,48751.776659345,53,62,-9,2026-02-06
2026-02-05T18:54:00.000,YM,Volumetric_1,48783,48792,48778,48780,64,48812.1663303173,48832.1214241114,48862.9487325655,28.1434320082967,15.2960297811803,48839.9279907085,48870.6554878093,48809.2004936076,48901.3829849101,48778.4729965068,48932.110482011,48747.745499406,36,28,8,2026-02-06
2026-02-05T18:55:00.000,YM,Volumetric_1,48780,48788,48771,48781,65,48809.1981083823,48830.1166623816,48862.1333222912,28.9595331980226,15.4177419396674,48838.459592145,48870.1960423403,48806.7231419497,48901.9324925356,48774.9866917544,48933.668942731,48743.2502415591,29,36,-7,2026-02-06
2026-02-05T18:56:00.000,YM,Volumetric_1,48781,48803,48773,48795,95,48807.845907584,48828.7395383666,48861.4653290346,39.3456297865639,16.4593318011197,48836.8158950055,48869.2274855816,48804.4043044293,48901.6390761578,48771.9927138531,48934.050666734,48739.581123277,54,41,13,2026-02-06
2026-02-05T18:57:00.000,YM,Volumetric_1,48795,48802,48788,48802,39,48807.2891544807,48827.6909290189,48860.8736342183,43.7720580110266,16.2836652438969,48836.2293314162,48868.7904924575,48803.668170375,48901.3516534988,48771.1070093337,48933.91281454,48738.5458482925,20,19,1,2026-02-06
2026-02-05T18:58:00.000,YM,Volumetric_1,48803,48813,48798,48808,54,48807.356854054,48826.918735724,48860.3475284052,47.3207538244846,16.1919748693328,48835.6526798307,48868.1711734831,48803.1341861784,48900.6896671354,48770.6156925261,48933.2081607878,48738.0971988737,31,23,8,2026-02-06
2026-02-05T18:59:00.000,YM,Volumetric_1,48805,48806,48794,48797,34,48806.3704870013,48825.7454519701,48859.7172047395,42.0775885595535,16.035405235809,48835.2320557491,48867.7867623226,48802.6773491756,48900.3414688961,48770.1226426022,48932.8961754696,48737.5679360287,26,8,18,2026-02-06
2026-02-05T19:00:00.000,YM,Volumetric_1,48802,48810,48800,48803,25,48806.0494882392,48824.8534734615,48859.1528544436,45.6171320132538,15.8185905761084,48834.9720207254,48867.506463627,48802.4375778238,48900.0409065286,48769.9031349222,48932.5753494302,48737.3686920206,10,15,-5,2026-02-06
2026-02-05T19:01:00.000,YM,Volumetric_1,48802,48807,48792,48793,72,48804.8066798355,48823.6043176395,48858.4946170859,41.1083045898108,15.7601198206721,48834.1277384564,48866.7111391827,48801.54433773,48899.294539909,48768.9609370037,48931.8779406353,48736.3775362774,36,36,0,2026-02-06
2026-02-05T19:02:00.000,YM,Volumetric_1,48793,48795,48762,48784,130,48802.8250912797,48822.0512071438,48857.7533771149,37.5144431222307,16.9915398334812,48831.6725863739,48865.7066439911,48797.6385287567,48899.7407016083,48763.6044711395,48933.7747592255,48729.5704135223,63,67,-4,2026-02-06
2026-02-05T19:03:00.000,YM,Volumetric_1,48781,48784,48762,48768,79,48799.5084159198,48819.9315519617,48856.8603086859,32.1356906228009,17.3492869882326,48830.2257556675,48865.0518474339,48795.3996639011,48899.8779392002,48760.5735721348,48934.7040309666,48725.7474803684,31,48,-17,2026-02-06
2026-02-05T19:04:00.000,YM,Volumetric_1,48768,48772,48760,48761,47,48795.8409477369,48817.6205107083,48855.9064747687,30.1021918400166,16.9671950605017,48829.2873099597,48864.7116721423,48793.862947777,48900.1360343249,48758.4385855944,48935.5603965075,48723.0142234118,21,26,-5,2026-02-06
2026-02-05T19:05:00.000,YM,Volumetric_1,48761,48764,48750,48754,94,48791.8560955715,48815.1255887198,48854.8924799948,28.1817178694373,16.7552525561801,48827.2454024721,48864.1591102053,48790.331694739,48901.0728179384,48753.4179870058,48937.9865256716,48716.5042792727,39,55,-16,2026-02-06
2026-02-05T19:06:00.000,YM,Volumetric_1,48753,48757,48730,48731,127,48786.0602769457,48811.8265460249,48853.6597189999,22.9914365948113,17.4870202307387,48824.2404181185,48863.6193167391,48784.8615194979,48902.9982153597,48745.4826208773,48942.3771139803,48706.1037222567,49,78,-29,2026-02-06
2026-02-05T19:07:00.000,YM,Volumetric_1,48733,48748,48727,48741,132,48781.7688219984,48809.0490344161,48852.538726771,29.1050189813216,17.7379473571145,48821.0590044743,48862.9988619572,48779.1191469914,48904.9387194401,48737.1792895085,48946.878576923,48695.2394320255,62,70,-8,2026-02-06
2026-02-05T19:08:00.000,YM,Volumetric_1,48744,48764,48735,48764,118,48780.0765532367,48807.2824056154,48851.6577444151,40.7549047922015,18.5423796887492,48818.7479696806,48861.9484777982,48775.5474615629,48905.1489859159,48732.3469534452,48948.3494940336,48689.1464453275,66,52,14,2026-02-06
2026-02-05T19:09:00.000,YM,Volumetric_1,48766,48767,48739,48752,89,48777.4025957856,48805.1144681403,48850.6661250677,37.3100559384698,19.2179239966956,48817.1630980703,48861.0694701406,48773.256726,48904.9758422109,48729.3503539297,48948.8822142812,48685.4439818594,40,49,-9,2026-02-06
2026-02-05T19:10:00.000,YM,Volumetric_1,48750,48753,48719,48728,116,48772.6975866631,48802.0903713505,48849.4455666093,31.563696068563,20.2737865683602,48814.5960502693,48860.2891998359,48768.9029007026,48905.9823494026,48723.209751136,48951.6754989692,48677.5166015693,54,62,-8,2026-02-06
2026-02-05T19:11:00.000,YM,Volumetric_1,48729,48754,48729,48751,179,48770.6311498381,48800.086827376,48848.4660087326,40.9498785480885,20.6828018134774,48811.3685630211,48858.5425513634,48764.1945746788,48905.7165397057,48717.0205863365,48952.8905280479,48669.8465979942,90,89,1,2026-02-06
2026-02-05T19:12:00.000,YM,Volumetric_1,48750,48755,48739,48750,87,48768.6662784249,48798.1226380671,48847.4862474517,40.6885830900138,20.3483159696576,48810.0696278511,48857.5912800728,48762.5479756295,48905.1129322945,48715.0263234078,48952.6345845162,48667.5046711861,51,36,15,2026-02-06
2026-02-05T19:13:00.000,YM,Volumetric_1,48749,48757,48746,48754,68,48767.2694900035,48796.3923385351,48846.5560360342,42.2752507591731,19.680579114682,48809.1259154264,48856.8407744352,48761.4110564176,48904.555633444,48713.6961974088,48952.2704924528,48665.9813384,34,34,0,2026-02-06
2026-02-05T19:14:00.000,YM,Volumetric_1,48753,48755,48733,48733,57,48764.0057290508,48793.9063644749,48845.4261252279,36.7212146583768,19.8462520350619,48808.2461538462,48856.2518491892,48760.2404585031,48904.2575445322,48712.2347631601,48952.2632398752,48664.2290678171,26,31,-5,2026-02-06
2026-02-05T19:15:00.000,YM,Volumetric_1,48733,48735,48720,48731,68,48760.8623262841,48791.439448221,48844.2875568177,36.2329873886299,19.5000911754146,48806.9933455714,48855.6540930994,48758.3325980433,48904.3148406275,48709.6718505152,48952.9755881556,48661.0111029871,29,39,-10,2026-02-06
2026-02-05T19:16:00.000,YM,Volumetric_1,48729,48729,48705,48713,125,48756.3040094951,48788.363391428,48842.9812129688,32.096853002348,19.9643703771707,48804.458175329,48854.7275730646,48754.1887775934,48904.9969708002,48703.9193798578,48955.2663685358,48653.6499821222,41,84,-43,2026-02-06
2026-02-05T19:17:00.000,YM,Volumetric_1,48710,48719,48703,48717,97,48752.5607704956,48785.5648270583,48841.7276685611,33.9025601046641,19.6812010645156,48802.5002183406,48853.9893922298,48751.0110444515,48905.4785661189,48699.5218705623,48956.9677400081,48648.0326966731,54,43,11,2026-02-06
2026-02-05T19:18:00.000,YM,Volumetric_1,48717,48746,48710,48740,138,48751.3645066388,48783.7779710952,48840.7154529536,43.2478402643916,20.8468295599074,48800.341458245,48852.5990456779,48748.0838708122,48904.8566331107,48695.8262833793,48957.1142205436,48643.5686959464,60,78,-18,2026-02-06
2026-02-05T19:19:00.000,YM,Volumetric_1,48740,48771,48740,48768,111,48752.9488393399,48783.1592271307,48839.9919161083,52.1225399923793,21.572056019914,48799.3739904742,48851.4226583819,48747.3253225665,48903.4713262896,48695.2766546588,48955.5199941974,48643.2279867511,67,44,23,2026-02-06
2026-02-05T19:20:00.000,YM,Volumetric_1,48769,48773,48754,48761,121,48753.7156165456,48782.2902378314,48839.2059268932,50.0167668546923,21.3883377327773,48798.4973737374,48850.2069493904,48746.7877980843,48901.9165250435,48695.0782224312,48953.6261006966,48643.3686467781,56,65,-9,2026-02-06
2026-02-05T19:21:00.000,YM,Volumetric_1,48763,48780,48762,48771,89,48755.3617483032,48781.8474834067,48838.527260954,52.9416552568383,21.2177421804361,48798.0388966065,48849.4087925415,48746.6690006714,48900.7786884766,48695.2991047364,48952.1485844116,48643.9292088013,45,44,1,2026-02-06
2026-02-05T19:22:00.000,YM,Volumetric_1,48769,48791,48761,48782,142,48757.8987246553,48781.8534644496,48837.964800646,55.9922957943794,21.8450463104049,48797.4365952519,48848.2438042668,48746.629386237,48899.0510132817,48695.8221772221,48949.8582222966,48645.0149682072,73,69,4,2026-02-06
2026-02-05T19:23:00.000,YM,Volumetric_1,48784,48791,48773,48790,95,48760.9559889738,48782.1729364319,48837.487538948,58.1187498885264,21.570400145376,48797.1711523882,48847.5616324297,48746.7806723467,48897.9521124712,48696.3901923052,48948.3425925127,48645.9997122637,53,42,11,2026-02-06
2026-02-05T19:24:00.000,YM,Volumetric_1,48792,48798,48782,48796,61,48764.2935138334,48782.7151742189,48837.0747276152,59.6918839892465,21.1725144207063,48797.0903129099,48847.2001189707,48746.9805068491,48897.3099250315,48696.8707007883,48947.4197310922,48646.7608947275,26,35,-9,2026-02-06
2026-02-05T19:25:00.000,YM,Volumetric_1,48795,48809,48793,48802,90,48767.8846077541,48783.4714418966,48836.7257253504,61.2590016345553,20.8030491049415,48797.1844481297,48846.8841475316,48747.4847487279,48896.5838469334,48697.785049326,48946.2835463353,48648.0853499242,45,45,0,2026-02-06
2026-02-05T19:26:00.000,YM,Volumetric_1,48804,48815,48799,48810,78,48771.8955974918,48784.5117775085,48836.459797735,63.3073847521595,20.4599741688743,48797.3222524977,48846.6845571852,48747.9599478102,48896.0468618727,48698.5976431227,48945.4091665602,48649.2353384352,48,30,18,2026-02-06
2026-02-05T19:27:00.000,YM,Volumetric_1,48813,48818,48810,48810,62,48775.5245882068,48785.5113156454,48836.1965161655,63.3073847521595,19.5699760139547,48797.4993712951,48846.6147887756,48748.3839538147,48895.7302062561,48699.2685363342,48944.8456237365,48650.1531188537,27,35,-8,2026-02-06
2026-02-05T19:28:00.000,YM,Volumetric_1,48812,48815,48793,48801,57,48777.9508179014,48786.1187150319,48835.8463020743,59.2218911009136,19.7435491558151,48797.5809032717,48846.4580356875,48748.7037708559,48895.3351681032,48699.8266384402,48944.212300519,48650.9495060244,31,26,5,2026-02-06
2026-02-05T19:29:00.000,YM,Volumetric_1,48798,48799,48787,48792,40,48779.2888352442,48786.3493536581,48835.4100204616,55.3735196906476,19.3332956446854,48797.5556144068,48846.2616385767,48748.8495902369,48894.9676627466,48700.1435660669,48943.6736869165,48651.437541897,21,19,2,2026-02-06
2026-02-05T19:30:00.000,YM,Volumetric_1,48794,48808,48790,48803,55,48781.5470414114,48787.0023201813,48835.0875326958,58.8897676914059,19.2380602414936,48797.5576149676,48846.0311600421,48749.0840698932,48894.5047051166,48700.6105248187,48942.978250191,48652.1369797443,25,30,-5,2026-02-06
2026-02-05T19:31:00.000,YM,Volumetric_1,48802,48816,48802,48812,35,48784.4473231817,48787.9826213507,48834.8578060023,61.5585958620422,18.8639130813869,48797.6372957942,48845.9747057674,48749.2998858211,48894.3121157405,48700.9624758479,48942.6495257137,48652.6250658748,21,14,7,2026-02-06
2026-02-05T19:32:00.000,YM,Volumetric_1,48812,48818,48808,48813,44,48787.1666257359,48788.9636950232,48834.6403153953,61.8549094087588,18.2307764327164,48797.7514660228,48845.9234363902,48749.5794956553,48894.0954067576,48701.4075252879,48942.2673771251,48653.2355549205,30,14,16,2026-02-06
2026-02-05T19:33:00.000,YM,Volumetric_1,48816,48816,48802,48814,62,48789.7221851896,48789.9455109046,48834.4349391227,62.1689496819405,17.9285781160938,48797.8708191126,48845.8028679102,48749.938770315,48893.7349167078,48702.0067215174,48941.6669655055,48654.0746727198,18,44,-26,2026-02-06
